mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model,param_model__alpha,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_model__l2_regularization,param_model__learning_rate,param_model__max_iter,param_model__max_leaf_nodes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,mean_train_score,std_train_score
0.991183876991272,0.27460641322384244,0.09802567958831787,0.055947960538480154,HistGradientBoostingRegressor(random_state=42),,,,,0.0,0.04,260.0,31.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.04, 'model__max_iter': 260, 'model__max_leaf_nodes': 31}",-2.8834272915590926,-2.677418149301634,-2.867101859804262,-2.708732982987825,-2.784170070913203,0.09194618597506068,21,-1.5351660978730652,-1.7791279518403322,-2.302099303425529,-2.4246015876171034,-2.0102487351890073,0.366055108306815
0.835892379283905,0.2270712990990594,0.09666591882705688,0.05921125042392295,HistGradientBoostingRegressor(random_state=42),,,,,0.1,0.04,260.0,31.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.1, 'model__learning_rate': 0.04, 'model__max_iter': 260, 'model__max_leaf_nodes': 31}",-2.8990049285065664,-2.682922783720544,-2.849136388157657,-2.7103076950767435,-2.7853429488653774,0.09097915702526518,22,-1.5468124515157333,-1.8206651435965744,-2.26336308946083,-2.426833486993179,-2.0144185428915793,0.34937634071837953
0.5663443207740784,0.22691059552854173,0.07093709707260132,0.04125216831582802,HistGradientBoostingRegressor(random_state=42),,,,,0.1,0.08,180.0,31.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.1, 'model__learning_rate': 0.08, 'model__max_iter': 180, 'model__max_leaf_nodes': 31}",-2.9525060549781577,-2.771025141228039,-2.8245427824218226,-2.688196174139811,-2.8090675381919574,0.09600937701129234,23,-1.3716996441885376,-1.7055326522269614,-2.1930374729270525,-2.36248915208903,-1.9081897303578952,0.3925613661921409
0.516782283782959,0.2359534372440903,0.06336855888366699,0.03654890453492907,HistGradientBoostingRegressor(random_state=42),,,,,0.0,0.08,260.0,15.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.08, 'model__max_iter': 260, 'model__max_leaf_nodes': 15}",-3.0140195743852614,-2.768231850713629,-2.785993556570529,-2.6706072996450816,-2.809713070328625,0.1258718296035445,24,-1.7690137888718638,-2.033581433376312,-2.4249160059037553,-2.5501391947480228,-2.194412605724988,0.3108472466546163
0.5858404636383057,0.20813346115105366,0.0816572904586792,0.0442204842186527,HistGradientBoostingRegressor(random_state=42),,,,,0.0,0.08,180.0,31.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.08, 'model__max_iter': 180, 'model__max_leaf_nodes': 31}",-2.9800137923124645,-2.767784059842411,-2.8445025994802062,-2.672676475736546,-2.816244231842907,0.11244898081091041,25,-1.4494700276164927,-1.6402149003367188,-2.2518150142458575,-2.3482550988858315,-1.9224387602712252,0.38508375715513704
0.4804251790046692,0.20024578501854148,0.05641829967498779,0.02953500290278391,HistGradientBoostingRegressor(random_state=42),,,,,0.1,0.08,260.0,15.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.1, 'model__learning_rate': 0.08, 'model__max_iter': 260, 'model__max_leaf_nodes': 15}",-3.056763902009307,-2.7520473025635734,-2.829615988805686,-2.634277768587875,-2.8181762404916104,0.1543102592749356,26,-1.853496789874325,-1.974481096309719,-2.482297233597788,-2.510606813931136,-2.205220483428242,0.2945261269045503
0.5560598969459534,0.219095759734756,0.057628512382507324,0.03739353840548457,HistGradientBoostingRegressor(random_state=42),,,,,0.1,0.08,260.0,31.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.1, 'model__learning_rate': 0.08, 'model__max_iter': 260, 'model__max_leaf_nodes': 31}",-3.0566024071896916,-2.866235190681668,-2.8245427824218226,-2.688196174139811,-2.8588941386082483,0.13177657346483415,27,-1.2154491498532607,-1.5152145451197567,-2.1930374729270525,-2.36248915208903,-1.821547579997275,0.47218051639346215
0.7015200853347778,0.3785414179077438,0.09293639659881592,0.06620546534286113,HistGradientBoostingRegressor(random_state=42),,,,,0.0,0.08,260.0,31.0,"{'model': HistGradientBoostingRegressor(random_state=42), 'model__l2_regularization': 0.0, 'model__learning_rate': 0.08, 'model__max_iter': 260, 'model__max_leaf_nodes': 31}",-3.1021038222885218,-2.8408124154473207,-2.8445025994802062,-2.672676475736546,-2.8650238282381486,0.15346965574044624,28,-1.2735584326277143,-1.4789256938725874,-2.2518150142458575,-2.3482550988858315,-1.8381385599079976,0.4688101149339309
0.04660600423812866,0.024004653978613608,0.014889419078826904,0.004036285801456478,Ridge(random_state=42),30.0,,,,,,,,"{'model': Ridge(random_state=42), 'model__alpha': 30.0}",-3.245463473901905,-2.744514607832906,-2.913377839878161,-2.8315909597563294,-2.9337367203423255,0.18962253107606167,29,-3.12947103357325,-2.890550111811002,-2.774623718382617,-2.7921813856980657,-2.8967065623662336,0.14146283460008213
0.04571330547332764,0.017910988744199555,0.014029741287231445,0.0011750144077210438,Ridge(random_state=42),10.0,,,,,,,,"{'model': Ridge(random_state=42), 'model__alpha': 10.0}",-3.2590939967238866,-2.7492334064213897,-2.916483314646725,-2.8314261655269384,-2.9390592208297353,0.19400428070741782,30,-3.1360806456889923,-2.893838877568566,-2.776480593563837,-2.7929740313931886,-2.8998435370536457,0.14359973406878274
0.044681429862976074,0.01626644482626397,0.018569886684417725,0.00884059359652038,Ridge(random_state=42),1.0,,,,,,,,"{'model': Ridge(random_state=42), 'model__alpha': 1.0}",-3.2659233407377553,-2.751677593519023,-2.918430682521999,-2.833724560122915,-2.942439044225423,0.19584896071401914,31,-3.1397017426308786,-2.895551389123682,-2.777907208442923,-2.7962975443785414,-2.902364471144006,0.14414853599322994
0.05209660530090332,0.011287228899002869,0.012256324291229248,0.0013328447124576078,Ridge(random_state=42),0.1,,,,,,,,"{'model': Ridge(random_state=42), 'model__alpha': 0.1}",-3.2665174313255427,-2.7519669472444885,-2.9192568121885416,-2.836107232399114,-2.9434621057894215,0.19566943053422525,32,-3.1400969688870903,-2.8957419716019976,-2.778663509868072,-2.799518044909389,-2.9035051238166374,0.143557226254109
